nta2020,ntaname,boroname,borocode,cdta2020,cdtaname,nta_area_km2,pluto_avg_num_floors,pluto_building_area_to_lot_area_ratio,pluto_commercial_area_ratio,pluto_lot_area_commercial,pluto_lot_area_industrial,pluto_lot_area_mixed_use,pluto_lot_area_open_space,pluto_lot_area_parking,pluto_lot_area_public_facility,pluto_lot_area_ratio_commercial,pluto_lot_area_ratio_industrial,pluto_lot_area_ratio_mixed_use,pluto_lot_area_ratio_open_space,pluto_lot_area_ratio_parking,pluto_lot_area_ratio_public_facility,pluto_lot_area_ratio_residential,pluto_lot_area_ratio_transportation_utility,pluto_lot_area_ratio_unknown,pluto_lot_area_ratio_vacant,pluto_lot_area_residential,pluto_lot_area_transportation_utility,pluto_lot_area_unknown,pluto_lot_area_vacant,pluto_lot_count,pluto_lot_count_commercial,pluto_lot_count_industrial,pluto_lot_count_mixed_use,pluto_lot_count_open_space,pluto_lot_count_parking,pluto_lot_count_public_facility,pluto_lot_count_residential,pluto_lot_count_transportation_utility,pluto_lot_count_unknown,pluto_lot_count_vacant,pluto_office_area_ratio,pluto_parcel_count,pluto_parcel_density_per_km2,pluto_residential_area_ratio,pluto_retail_area_ratio,pluto_total_building_area,pluto_total_buildings,pluto_total_commercial_area,pluto_total_factory_area,pluto_total_garage_area,pluto_total_lot_area,pluto_total_office_area,pluto_total_other_area,pluto_total_residential_area,pluto_total_residential_units,pluto_total_retail_area,pluto_total_storage_area,pluto_total_units
SI0105,Westerleigh-Castleton Corners,Staten Island,5.0,SI01,SI01 North Shore (CD 1 Equivalent),7.105044224107885,1.911067743382683,0.311624870075623,0.1437619526667033,2814878.0,4020.0,790755.0,10108223.0,337512.0,2996229.0,0.0516838340630617,7.381101878429836e-05,0.0145190129748203,0.1855965765494718,0.00619704093829,0.0550136106967809,0.6640406836053407,0.0058845192092533,0.0002870367305111,0.0167038742136854,36165922.0,320491.0,15633.0,909750.0,9218.0,219.0,1.0,137.0,28.0,59.0,42.0,8501.0,19.0,3.0,209.0,0.0568244313597437,9218.0,1297.3881244430142,0.8306566155362484,0.0453662510957654,16972154.0,11717.0,2439950.0,0.0,38630.0,54463413.0,964433.0,635107.0,14098032.0,11826.0,769963.0,31817.0,12536.0
SI0106,Port Richmond,Staten Island,5.0,SI01,SI01 North Shore (CD 1 Equivalent),3.3642741088525976,2.186707207207207,0.4016555008233982,0.3242212552274812,1683082.0,1574742.0,825412.0,1140755.0,1179404.0,1890262.0,0.0606882593122281,0.0567817556398659,0.0297625531586844,0.0411331327004393,0.0425267311906842,0.0681587174148681,0.5316147169106357,0.1147175416474072,0.0102028111465811,0.0444137808786056,14743398.0,3181489.0,282957.0,1231738.0,4777.0,156.0,88.0,214.0,13.0,102.0,74.0,3822.0,111.0,29.0,168.0,0.0386338956952774,4777.0,1419.9199724630107,0.6433717729303555,0.0841706160797069,11139208.0,5966.0,3611568.0,526664.0,551735.0,27733239.0,430351.0,936196.0,7166652.0,6900.0,937594.0,209589.0,7735.0
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,5.0,SI01,SI01 North Shore (CD 1 Equivalent),8.298901593761142,2.0512446645040123,0.24335052966003,0.281537918520349,6428803.0,2976826.0,340011.0,3017611.0,452984.0,1016456.0,0.0958333858179683,0.0443751837738626,0.0050685026972133,0.0449831608172696,0.0067525774924766,0.0151521861869136,0.3416694436939245,0.2278710927673688,0.0114857648626237,0.2068087018903785,22920254.0,15286305.0,770501.0,13873374.0,6349.0,99.0,87.0,78.0,19.0,34.0,37.0,5521.0,106.0,31.0,337.0,0.0281467718209335,6349.0,765.0410031097347,0.6933366183321803,0.0715779768025338,16324714.0,8281.0,4596026.0,1499012.0,361027.0,67083125.0,459488.0,624197.0,11318522.0,10606.0,1168490.0,428162.0,16178.0
SI0191,Snug Harbor,Staten Island,5.0,SI01,SI01 North Shore (CD 1 Equivalent),0.34986153663637737,2.5,0.0739908253144999,0.9931916097990504,0.0,0.0,0.0,362000.0,0.0,3051999.0,0.0,0.0,0.0,0.1052889979395932,0.0,0.8876848519962445,0.002021432419006,0.0050047176451562,0.0,0.0,6950.0,17207.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0129367275700493,7.0,20.007915323585088,0.0048429195886663,0.0,254392.0,41.0,252660.0,0.0,0.0,3438156.0,3291.0,249369.0,1232.0,1.0,0.0,0.0,33.0
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,5.0,SI02,SI02 Mid-Island (CD 2 Approximation),7.4378537600489585,1.9071948312633296,0.3429408560330653,0.2076101059642864,3046975.0,122888.0,812349.0,8596690.0,840067.0,6231211.0,0.0523025273725814,0.0021094209777769,0.0139442909142967,0.1475655737374273,0.0144200813141894,0.1069611939355691,0.5591090954360736,0.0193216939944035,0.0139291853672909,0.0703369369503909,32571876.0,1125619.0,811469.0,4097601.0,8522.0,242.0,10.0,152.0,43.0,65.0,47.0,7491.0,67.0,8.0,397.0,0.041656735215619,8522.0,1145.7606286606938,0.755817694697401,0.0352640507967067,19978618.0,10159.0,4147763.0,6964.0,171472.0,58256745.0,832244.0,2318279.0,15100193.0,13223.0,704527.0,103209.0,13994.0
SI0202,New Dorp-Midland Beach,Staten Island,5.0,SI02,SI02 Mid-Island (CD 2 Approximation),5.772816261095731,1.8903231775009253,0.3721886364824853,0.2074975610302681,3656333.0,24494.0,534978.0,2641017.0,253934.0,1668635.0,0.0856642460442935,0.0005738700612359,0.0125340025157128,0.0618764018745453,0.0059494210880167,0.0390944586278437,0.6436072458979092,0.0222515808487185,0.0001898686607436,0.1282589043809803,27470532.0,949745.0,8104.0,5474364.0,9244.0,268.0,5.0,109.0,21.0,59.0,44.0,7652.0,46.0,3.0,1037.0,0.0335986099792481,9244.0,1601.29815014161,0.7674709108244178,0.08961075062858,15885806.0,10072.0,3296266.0,7200.0,77820.0,42682136.0,533741.0,1209522.0,12191894.0,10933.0,1423539.0,44444.0,13690.0
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,5.0,SI02,SI02 Mid-Island (CD 2 Approximation),17.297252167944063,1.8552188925884816,0.1487681743092503,0.1558971395800416,2902171.0,465037.0,447740.0,59331863.0,423475.0,21904631.0,0.0194566925442861,0.0031176942815282,0.0030017319860816,0.3977718116784657,0.0028390549265331,0.146852708080619,0.3457766702284663,0.0100965300798833,0.0007278398916088,0.0703592663025274,51576239.0,1506004.0,108565.0,10494827.0,8698.0,60.0,1.0,65.0,62.0,25.0,72.0,7904.0,7.0,5.0,497.0,0.0130422950199553,8698.0,502.85443696770926,0.7828362995560727,0.0133497260497505,22190343.0,9247.0,3459411.0,3500.0,22588.0,149160552.0,289413.0,2784447.0,17371406.0,10882.0,296235.0,36350.0,11276.0
SI0204,New Springville-Willowbrook-Bulls Head-Travis,Staten Island,5.0,SI02,SI02 Mid-Island (CD 2 Approximation),19.43941228345685,2.1172002398081537,0.2090284557361587,0.3903588430035584,13751711.0,13506162.0,481144.0,11371514.0,2357860.0,20255784.0,0.083456083474927,0.081965901064812,0.0029199562023562,0.0690111958883008,0.0143093292887111,0.1229278596935386,0.2020531234866363,0.0663559476520303,0.0023859886865594,0.3546146145621279,33293872.0,10933988.0,393158.0,58432621.0,8780.0,151.0,83.0,72.0,36.0,22.0,50.0,7954.0,39.0,30.0,343.0,0.1087281479693032,8780.0,451.65974526255997,0.5558235325746825,0.1193847201187623,34443252.0,11327.0,13445228.0,2991294.0,909306.0,164777814.0,3744951.0,1269358.0,19144370.0,15405.0,4111998.0,412811.0,16637.0
SI0291,Freshkills Park (North),Staten Island,5.0,SI02,SI02 Mid-Island (CD 2 Approximation),6.32959673812217,1.5,0.003897912900908,1.0,61684.0,0.0,0.0,15950619.0,0.0,0.0,0.0011357044782206,0.0,0.0,0.2936772814456094,0.0,0.0,0.0,0.5999229840504442,0.0,0.1052640300257256,0.0,32583872.0,0.0,5717250.0,20.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0990746732543255,20.0,3.1597589589780863,0.0,0.0845122314119853,211709.0,40.0,211709.0,0.0,147508.0,54313425.0,20975.0,20120.0,0.0,0.0,17892.0,5214.0,8.0
SI0301,Oakwood-Richmondtown,Staten Island,5.0,SI03,SI03 South Shore (CD 3 Approximation),5.193252846531517,1.8628079741012096,0.3259726394760981,0.0869342373086455,861065.0,0.0,140357.0,1215812.0,81211.0,1380345.0,0.0233277317590298,0.0,0.0038025125240279,0.0329384381032902,0.0022001456613409,0.0373959200465912,0.6690288298433283,0.0450491954477132,0.0002492438226882,0.1860079827919897,24694956.0,1662840.0,9200.0,6865861.0,6646.0,38.0,0.0,23.0,4.0,18.0,21.0,5783.0,21.0,1.0,737.0,0.0070798434233111,6646.0,1279.7374201486737,0.8809909619921964,0.0187067405119285,12032187.0,6755.0,1046009.0,0.0,3130.0,36911647.0,85186.0,729740.0,10600248.0,8481.0,225083.0,2870.0,8616.0
SI0302,Great Kills-Eltingville,Staten Island,5.0,SI03,SI03 South Shore (CD 3 Approximation),10.838657123855047,1.910328513444952,0.3550140188414443,0.0993369591924649,3006386.0,84358.0,692322.0,9831273.0,344793.0,1863662.0,0.0356553489344712,0.0010004749640977,0.0082108493337219,0.1165976256159542,0.0040892003638798,0.0221027901626453,0.7228206633861316,0.0161648613097244,0.0051334382504926,0.068224747678881,60946758.0,1362988.0,432841.0,5752571.0,16400.0,170.0,3.0,123.0,32.0,35.0,41.0,15414.0,49.0,18.0,515.0,0.0202593667981167,16400.0,1513.102574663504,0.865379882545148,0.0329870777614325,29934055.0,17665.0,2973558.0,2530.0,33809.0,84317952.0,606445.0,1207436.0,25904329.0,20719.0,987437.0,122901.0,21440.0
SI0303,Arden Heights-Rossville,Staten Island,5.0,SI03,SI03 South Shore (CD 3 Approximation),6.292015922976717,2.211577540106952,0.3509010921061811,0.0767803904796519,969764.0,257775.0,148656.0,14018993.0,164252.0,1391982.0,0.0202390124514617,0.0053797742901113,0.0031024565100215,0.292576929937547,0.0034279456374721,0.0290507185564845,0.5451200537512028,0.0019450876300586,0.0061823316379,0.0929756895977402,26119743.0,93200.0,296230.0,4454984.0,8628.0,22.0,6.0,17.0,219.0,10.0,17.0,8167.0,8.0,20.0,142.0,0.0120192969643852,8628.0,1371.261628326926,0.8961702437944836,0.0295871878700309,16813629.0,9440.0,1290957.0,143830.0,37298.0,47915579.0,202088.0,232080.0,15067874.0,10987.0,497468.0,177040.0,11123.0
SI0304,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,5.0,SI03,SI03 South Shore (CD 3 Approximation),16.750480176333554,1.9329133510167995,0.2063400084694459,0.0982083517221462,1012346.0,25137.0,561063.0,28374704.0,308289.0,10392988.0,0.0074172200608024,0.0001841728625078,0.004110776097277,0.207894755081891,0.0022587606957746,0.0761469686108102,0.45375670510624,0.0144423630085292,0.0025879595216226,0.2312003189545446,61931395.0,1971179.0,353220.0,31555585.0,12806.0,77.0,3.0,77.0,167.0,31.0,46.0,11172.0,52.0,12.0,1169.0,0.0197991279397289,12806.0,764.5153968835689,0.8511450491456672,0.0094081126240803,28162503.0,12649.0,2765793.0,4800.0,10295.0,136485906.0,557593.0,1899839.0,23970375.0,15640.0,264956.0,24134.0,16154.0
SI0305,Tottenville-Charleston,Staten Island,5.0,SI03,SI03 South Shore (CD 3 Approximation),11.769286710491645,1.964,0.1474287824770929,0.297208819313272,8852546.0,14912772.0,767153.0,20136497.0,2192315.0,3020821.0,0.0820918525578826,0.1382898298696578,0.0071139998555598,0.1867307261387001,0.0203298802107816,0.028012821637499,0.2388867914863128,0.03825875892564,0.0159113352879608,0.2443740040300051,25760855.0,4125713.0,1715832.0,26352580.0,6111.0,148.0,133.0,71.0,437.0,62.0,37.0,4456.0,83.0,50.0,634.0,0.0421507596099957,6111.0,519.232826111067,0.6378228098745211,0.0968723051347031,15898290.0,6214.0,4725112.0,887074.0,228261.0,107837084.0,670125.0,1051585.0,10140292.0,6501.0,1540104.0,334919.0,7375.0
SI0391,Freshkills Park (South),Staten Island,5.0,SI03,SI03 South Shore (CD 3 Approximation),4.433836901256604,2.1129032258064515,0.0162868247907401,0.951434987619198,143679.0,176720.0,18042.0,421868.0,43590.0,86404.0,0.0038526597306331,0.0047386328384627,0.0004837845952441,0.0113121183697183,0.0011688377400893,0.0023168675405983,0.0012896632243023,0.7377975176717997,0.0003379145033403,0.2367020037858115,48096.0,27515020.0,12602.0,8827436.0,43.0,5.0,2.0,1.0,1.0,1.0,1.0,17.0,6.0,2.0,7.0,0.0038163163163163,43.0,9.698146539358106,0.0485650123808018,0.0858835809493704,607392.0,116.0,577894.0,37500.0,82075.0,37293457.0,2318.0,243700.0,29498.0,27.0,52165.0,160136.0,135.0
SI9561,Fort Wadsworth,Staten Island,5.0,SI95,SI95 Great Kills Park-Fort Wadsworth (JIA 95 Approximation),0.9160974785195581,3.0,0.0261551890840051,1.0,0.0,0.0,0.0,0.0,0.0,9045662.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0915868927136783,0.0,0.0,236591.0,140.0,236591.0,0.0,0.0,9045662.0,0.0,236591.0,0.0,0.0,0.0,0.0,1.0
SI9591,Hoffman & Swinburne Islands,Staten Island,5.0,SI95,SI95 Great Kills Park-Fort Wadsworth (JIA 95 Approximation),0.059020230179354316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI9592,Miller Field,Staten Island,5.0,SI95,SI95 Great Kills Park-Fort Wadsworth (JIA 95 Approximation),1.0088868226759575,2.25,0.0331123330852143,1.0,0.0,0.0,0.0,13066428.0,0.0,825465.0,0.0,0.0,0.0,0.9208566999116102,0.0,0.0581746576640943,0.0,0.0,0.0,0.0209686424242953,0.0,0.0,0.0,297533.0,7.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,6.9383402009685256,0.0,0.0,469845.0,26.0,469845.0,0.0,0.0,14189426.0,0.0,468345.0,0.0,0.0,0.0,1500.0,4.0
SI9593,Great Kills Park,Staten Island,5.0,SI95,SI95 Great Kills Park-Fort Wadsworth (JIA 95 Approximation),2.170481485979574,1.0,0.0005676640392402,1.0,0.0,0.0,0.0,20010075.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.8429090622695332,0.0,0.0,11359.0,11.0,11359.0,0.0,0.0,20010075.0,0.0,11359.0,0.0,0.0,0.0,0.0,1.0
